Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
image-segmentation,svmLinear,km,167,0.966233766233766,0.950649350649351
image-segmentation,svmLinear,km,168,0.965367965367965,0.944588744588745
image-segmentation,svmLinear,km,169,0.961038961038961,0.948917748917749
image-segmentation,svmLinear,km,170,0.970562770562771,0.953246753246753
image-segmentation,svmLinear,km,171,0.958441558441558,0.936796536796537
image-segmentation,svmLinear,km,172,0.962770562770563,0.948051948051948
image-segmentation,svmLinear,km,173,0.96017316017316,0.939393939393939
image-segmentation,svmLinear,km,174,0.967099567099567,0.948917748917749
image-segmentation,svmLinear,km,175,0.959307359307359,0.935064935064935
image-segmentation,svmLinear,km,176,0.971428571428571,0.934199134199134
image-segmentation,svmLinear,km,177,0.964502164502165,0.954112554112554
image-segmentation,svmLinear,km,178,0.964502164502165,0.961038961038961
image-segmentation,svmLinear,km,179,0.965367965367965,0.954112554112554
image-segmentation,svmLinear,km,180,0.970562770562771,0.957575757575758
image-segmentation,svmLinear,km,181,0.966233766233766,0.948917748917749
image-segmentation,svmLinear,km,182,0.957575757575758,0.94978354978355
image-segmentation,svmLinear,km,183,0.968831168831169,0.929004329004329
image-segmentation,svmLinear,km,184,0.967099567099567,0.945454545454545
image-segmentation,svmLinear,km,185,0.964502164502165,0.945454545454545
image-segmentation,svmLinear,km,186,0.962770562770563,0.947186147186147
image-segmentation,svmLinear,km,187,0.948917748917749,0.951515151515152
image-segmentation,svmLinear,km,188,0.961904761904762,0.946320346320346
image-segmentation,svmLinear,km,189,0.967099567099567,0.956709956709957
image-segmentation,svmLinear,km,190,0.968831168831169,0.941991341991342
image-segmentation,svmLinear,km,191,0.961038961038961,0.953246753246753
image-segmentation,svmLinear,km,192,0.965367965367965,0.951515151515152
image-segmentation,svmLinear,km,193,0.961904761904762,0.951515151515152
image-segmentation,svmLinear,km,194,0.966233766233766,0.944588744588745
image-segmentation,svmLinear,km,195,0.966233766233766,0.947186147186147
image-segmentation,svmLinear,km,196,0.965367965367965,0.956709956709957
image-segmentation,svmLinear,km,197,0.974891774891775,0.939393939393939
image-segmentation,svmLinear,km,198,0.965367965367965,0.952380952380952
image-segmentation,svmLinear,km,199,0.96969696969697,0.937662337662338
image-segmentation,svmLinear,km,200,0.970562770562771,0.948051948051948
