Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
yeast,svmLinear,km,155,0.659060402684564,0.599458728010825
yeast,svmLinear,km,156,0.67248322147651,0.595399188092016
yeast,svmLinear,km,157,0.67248322147651,0.611637347767253
yeast,svmLinear,km,158,0.680536912751678,0.572395128552097
yeast,svmLinear,km,159,0.669798657718121,0.596752368064953
yeast,svmLinear,km,160,0.660402684563758,0.602165087956698
yeast,svmLinear,km,161,0.687248322147651,0.57510148849797
yeast,svmLinear,km,162,0.656375838926174,0.606224627875507
yeast,svmLinear,km,163,0.661744966442953,0.59404600811908
yeast,svmLinear,km,164,0.697986577181208,0.591339648173207
yeast,svmLinear,km,165,0.664429530201342,0.618403247631935
yeast,svmLinear,km,166,0.646979865771812,0.59404600811908
yeast,svmLinear,km,167,0.657718120805369,0.625169147496617
yeast,svmLinear,km,168,0.669798657718121,0.599458728010825
yeast,svmLinear,km,169,0.680536912751678,0.592692828146143
yeast,svmLinear,km,170,0.699328859060403,0.595399188092016
yeast,svmLinear,km,171,0.676510067114094,0.600811907983762
yeast,svmLinear,km,172,0.673825503355705,0.604871447902571
yeast,svmLinear,km,173,0.68993288590604,0.580514208389716
yeast,svmLinear,km,174,0.702013422818792,0.599458728010825
yeast,svmLinear,km,175,0.660402684563758,0.614343707713126
yeast,svmLinear,km,176,0.675167785234899,0.596752368064953
yeast,svmLinear,km,177,0.664429530201342,0.610284167794317
yeast,svmLinear,km,178,0.687248322147651,0.583220568335589
yeast,svmLinear,km,179,0.676510067114094,0.576454668470907
yeast,svmLinear,km,180,0.660402684563758,0.618403247631935
yeast,svmLinear,km,181,0.653691275167785,0.623815967523681
yeast,svmLinear,km,182,0.687248322147651,0.581867388362652
yeast,svmLinear,km,183,0.669798657718121,0.59404600811908
yeast,svmLinear,km,184,0.702013422818792,0.581867388362652
yeast,svmLinear,km,185,0.668456375838926,0.617050067658999
yeast,svmLinear,km,186,0.697986577181208,0.592692828146143
yeast,svmLinear,km,187,0.677852348993289,0.599458728010825
yeast,svmLinear,km,188,0.664429530201342,0.587280108254398
yeast,svmLinear,km,189,0.691275167785235,0.606224627875507
yeast,svmLinear,km,190,0.673825503355705,0.587280108254398
yeast,svmLinear,km,191,0.683221476510067,0.596752368064953
yeast,svmLinear,km,192,0.693959731543624,0.568335588633288
yeast,svmLinear,km,193,0.679194630872483,0.611637347767253
yeast,svmLinear,km,194,0.671140939597315,0.60893098782138
yeast,svmLinear,km,195,0.65503355704698,0.60893098782138
yeast,svmLinear,km,196,0.69261744966443,0.585926928281461
yeast,svmLinear,km,197,0.688590604026846,0.599458728010825
yeast,svmLinear,km,198,0.673825503355705,0.602165087956698
yeast,svmLinear,km,199,0.665771812080537,0.603518267929635
yeast,svmLinear,km,200,0.673825503355705,0.602165087956698
