Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
yeast,svmLinear,km,39,0.660402684563758,0.660402684563758
yeast,svmLinear,km,40,0.65503355704698,0.65503355704698
yeast,svmLinear,km,41,0.660402684563758,0.660402684563758
yeast,svmLinear,km,42,0.659060402684564,0.659060402684564
yeast,svmLinear,km,43,0.661744966442953,0.661744966442953
yeast,svmLinear,km,44,0.664429530201342,0.664429530201342
yeast,svmLinear,km,45,0.664429530201342,0.664429530201342
yeast,svmLinear,km,46,0.668456375838926,0.668456375838926
yeast,svmLinear,km,47,0.665771812080537,0.665771812080537
yeast,svmLinear,km,48,0.664429530201342,0.664429530201342
yeast,svmLinear,km,49,0.660402684563758,0.660402684563758
yeast,svmLinear,km,50,0.661744966442953,0.661744966442953
yeast,svmLinear,km,51,0.667114093959732,0.667114093959732
yeast,svmLinear,km,52,0.663087248322148,0.663087248322148
yeast,svmLinear,km,53,0.664429530201342,0.664429530201342
yeast,svmLinear,km,54,0.665771812080537,0.665771812080537
yeast,svmLinear,km,55,0.667114093959732,0.667114093959732
yeast,svmLinear,km,56,0.667114093959732,0.667114093959732
yeast,svmLinear,km,57,0.667114093959732,0.667114093959732
yeast,svmLinear,km,58,0.668456375838926,0.668456375838926
glass,svmLinear,km,1,0.504587155963303,0.504587155963303
glass,svmLinear,km,2,0.495412844036697,0.495412844036697
glass,svmLinear,km,3,0.55045871559633,0.55045871559633
glass,svmLinear,km,4,0.688073394495413,0.688073394495413
glass,svmLinear,km,5,0.660550458715596,0.660550458715596
glass,svmLinear,km,6,0.642201834862385,0.642201834862385
glass,svmLinear,km,7,0.706422018348624,0.706422018348624
glass,svmLinear,km,8,0.724770642201835,0.724770642201835
glass,svmLinear,km,9,0.715596330275229,0.715596330275229
glass,svmLinear,km,10,0.724770642201835,0.724770642201835
glass,svmLinear,km,11,0.724770642201835,0.724770642201835
glass,svmLinear,km,12,0.752293577981651,0.752293577981651
glass,svmLinear,km,13,0.761467889908257,0.761467889908257
